x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.005508,-0.019914,1.005859,1521532506.599212
NA,NA,NA,-0.000836,-0.019219,1.008031,1521532506.604230
NA,NA,NA,-0.005043,-0.022539,1.005039,1521532506.609241
NA,NA,NA,-0.002063,-0.025281,1.005539,1521532506.614251
NA,NA,NA,-0.002336,-0.025953,1.010145,1521532506.619259
NA,NA,NA,-0.004254,-0.023148,1.009148,1521532506.624260
NA,NA,NA,-0.002637,-0.027977,1.010965,1521532506.629270
NA,NA,NA,-0.005113,-0.027813,1.004281,1521532506.634282
NA,NA,NA,-0.003543,-0.029172,1.005957,1521532506.639289
NA,NA,NA,-0.004984,-0.034371,1.005191,1521532506.644303
NA,NA,NA,-0.004148,-0.029273,1.010211,1521532506.649314
NA,NA,NA,-0.002805,-0.031105,1.009066,1521532506.654314
NA,NA,NA,-0.004734,-0.029594,1.008320,1521532506.659329
NA,NA,NA,-0.003379,-0.036344,1.004914,1521532506.664338
NA,NA,NA,-0.004496,-0.033789,1.003574,1521532506.669351
NA,NA,NA,-0.002387,-0.039711,1.011625,1521532506.674365
NA,NA,NA,-0.002688,-0.038238,1.008309,1521532506.679367
NA,NA,NA,-0.004168,-0.038789,1.007516,1521532506.684372
NA,NA,NA,-0.003598,-0.041086,1.000934,1521532506.689389
NA,NA,NA,-0.004738,-0.042223,1.003719,1521532506.694398
NA,NA,NA,-0.002645,-0.044363,1.005758,1521532506.699413
NA,NA,NA,-0.002988,-0.042457,1.013129,1521532506.704423
NA,NA,NA,-0.004258,-0.040441,1.005668,1521532506.709437
NA,NA,NA,-0.004309,-0.042832,1.004020,1521532506.714440
NA,NA,NA,-0.006141,-0.047070,1.000352,1521532506.719468
NA,NA,NA,-0.002203,-0.048977,1.011070,1521532506.724478
NA,NA,NA,-0.003332,-0.048531,1.008922,1521532506.729490
NA,NA,NA,-0.004074,-0.043617,1.013074,1521532506.734494
NA,NA,NA,-0.004465,-0.045016,1.001805,1521532506.739499
NA,NA,NA,-0.006844,-0.049332,1.005840,1521532506.744507
NA,NA,NA,-0.004309,-0.052340,1.002629,1521532506.749508
NA,NA,NA,-0.003508,-0.052488,1.013230,1521532506.754778
NA,NA,NA,-0.004664,-0.049227,1.008078,1521532506.759796
NA,NA,NA,-0.005641,-0.053828,1.004363,1521532506.764803
NA,NA,NA,-0.006348,-0.051984,1.002645,1521532506.769819
NA,NA,NA,-0.005910,-0.058434,1.001234,1521532506.774825
NA,NA,NA,-0.001023,-0.052621,1.014207,1521532506.779833
NA,NA,NA,-0.003508,-0.054910,1.006703,1521532506.784836
NA,NA,NA,-0.005141,-0.049508,1.009734,1521532506.789846
NA,NA,NA,-0.007938,-0.057949,0.997543,1521532506.794857
NA,NA,NA,-0.003535,-0.057320,1.009539,1521532506.799858
NA,NA,NA,-0.005547,-0.061336,1.006020,1521532506.804862
NA,NA,NA,-0.000816,-0.054906,1.015520,1521532506.809863
NA,NA,NA,-0.008684,-0.056438,1.001715,1521532506.814868
NA,NA,NA,-0.005004,-0.054395,1.004262,1521532506.819872
NA,NA,NA,-0.004039,-0.061910,1.004578,1521532506.824890
NA,NA,NA,-0.003727,-0.061484,1.007281,1521532506.829893
NA,NA,NA,-0.003398,-0.055836,1.012516,1521532506.834903
NA,NA,NA,-0.003465,-0.058980,1.009523,1521532506.839909
