x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.097758,-0.017109,1.001816,1521533347.354810
NA,NA,NA,-0.093109,-0.017359,1.009922,1521533347.359811
NA,NA,NA,-0.097711,-0.008871,1.000406,1521533347.364814
NA,NA,NA,-0.092664,-0.009238,1.006691,1521533347.369819
NA,NA,NA,-0.091699,-0.017348,0.998773,1521533347.374826
NA,NA,NA,-0.093234,-0.014008,0.999008,1521533347.379839
NA,NA,NA,-0.085926,-0.018453,1.011754,1521533347.384853
NA,NA,NA,-0.092082,-0.014391,0.998777,1521533347.389861
NA,NA,NA,-0.087805,-0.017461,1.010859,1521533347.394867
NA,NA,NA,-0.092516,-0.013586,0.997422,1521533347.399988
NA,NA,NA,-0.087500,-0.014344,1.004801,1521533347.405001
NA,NA,NA,-0.086430,-0.016297,1.004777,1521533347.410004
NA,NA,NA,-0.089652,-0.008598,1.001059,1521533347.415013
NA,NA,NA,-0.081316,-0.016121,1.010500,1521533347.420022
NA,NA,NA,-0.083074,-0.013016,1.001609,1521533347.425026
NA,NA,NA,-0.081152,-0.019816,1.004828,1521533347.430292
NA,NA,NA,-0.083785,-0.012754,1.009066,1521533347.435505
NA,NA,NA,-0.081160,-0.014234,0.997152,1521533347.440520
NA,NA,NA,-0.078500,-0.015582,1.005055,1521533347.445529
NA,NA,NA,-0.080148,-0.018176,1.003746,1521533347.450544
NA,NA,NA,-0.081246,-0.015809,1.003531,1521533347.455556
NA,NA,NA,-0.069926,-0.017844,1.011891,1521533347.460565
NA,NA,NA,-0.075242,-0.012590,1.003629,1521533347.465570
NA,NA,NA,-0.077336,-0.009363,1.002512,1521533347.470580
NA,NA,NA,-0.072711,-0.018164,1.002949,1521533347.475585
NA,NA,NA,-0.073512,-0.014539,1.000602,1521533347.480684
NA,NA,NA,-0.069160,-0.015750,1.011539,1521533347.485700
NA,NA,NA,-0.069535,-0.015023,1.000156,1521533347.490712
NA,NA,NA,-0.069348,-0.009395,1.008402,1521533347.495722
NA,NA,NA,-0.069453,-0.015871,1.001305,1521533347.500752
NA,NA,NA,-0.065055,-0.012824,1.004398,1521533347.505756
NA,NA,NA,-0.061516,-0.019898,1.010207,1521533347.510761
NA,NA,NA,-0.064512,-0.011871,1.003664,1521533347.515762
NA,NA,NA,-0.061219,-0.012113,1.010613,1521533347.520768
NA,NA,NA,-0.060125,-0.016148,1.005777,1521533347.525770
NA,NA,NA,-0.062773,-0.011773,1.006734,1521533347.531137
NA,NA,NA,-0.059516,-0.015805,1.005441,1521533347.536510
NA,NA,NA,-0.059094,-0.012246,1.002762,1521533347.541512
NA,NA,NA,-0.055523,-0.015852,1.006281,1521533347.546524
NA,NA,NA,-0.053805,-0.016059,1.004172,1521533347.551532
NA,NA,NA,-0.050813,-0.015660,1.014656,1521533347.556547
