x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.003805,0.007195,1.002523,1521531842.256121
NA,NA,NA,-0.003805,0.016602,1.008215,1521531842.261129
NA,NA,NA,-0.002656,0.026918,1.008059,1521531842.266323
NA,NA,NA,-0.002367,0.038223,1.009078,1521531842.271575
NA,NA,NA,-0.003637,0.046609,1.003035,1521531842.276956
NA,NA,NA,-0.001402,0.050301,1.008273,1521531842.281966
NA,NA,NA,-0.000699,0.060895,1.012082,1521531842.286966
NA,NA,NA,-0.000695,0.068680,1.011059,1521531842.291969
NA,NA,NA,-0.002230,0.081020,1.007363,1521531842.296976
NA,NA,NA,-0.004340,0.085297,1.006293,1521531842.301985
NA,NA,NA,-0.003980,0.095867,1.003629,1521531842.306992
NA,NA,NA,0.000148,0.094023,1.009660,1521531842.312004
NA,NA,NA,-0.002102,0.107316,1.009988,1521531842.317011
NA,NA,NA,-0.000875,0.108324,1.009078,1521531842.322026
NA,NA,NA,-0.004086,0.120430,1.007121,1521531842.327030
NA,NA,NA,-0.003973,0.120520,1.001258,1521531842.332035
NA,NA,NA,-0.000352,0.124387,1.016129,1521531842.337045
NA,NA,NA,-0.002301,0.131891,1.009313,1521531842.342150
NA,NA,NA,-0.001074,0.134770,1.011676,1521531842.347153
NA,NA,NA,-0.002297,0.140641,1.007766,1521531842.352472
NA,NA,NA,-0.002750,0.133090,1.003449,1521531842.357475
NA,NA,NA,-0.000613,0.139395,1.011902,1521531842.362477
NA,NA,NA,-0.000570,0.140742,1.010262,1521531842.367488
NA,NA,NA,-0.002543,0.142508,1.013426,1521531842.372501
NA,NA,NA,-0.003730,0.142031,1.003488,1521531842.377786
NA,NA,NA,-0.001285,0.137254,1.007738,1521531842.382801
NA,NA,NA,-0.002023,0.138926,1.010277,1521531842.387815
NA,NA,NA,-0.002750,0.135094,1.005855,1521531842.392821
NA,NA,NA,0.000469,0.138156,1.013836,1521531842.397834
NA,NA,NA,-0.005180,0.130070,1.003320,1521531842.402841
NA,NA,NA,-0.000902,0.130672,1.010527,1521531842.407852
NA,NA,NA,-0.002887,0.121727,1.002715,1521531842.412861
NA,NA,NA,-0.000090,0.118160,1.013551,1521531842.417870
NA,NA,NA,-0.002758,0.114598,1.007289,1521531842.422877
NA,NA,NA,-0.001480,0.109578,1.010863,1521531842.427878
NA,NA,NA,-0.003859,0.103652,1.004863,1521531842.433220
NA,NA,NA,-0.003023,0.089367,1.006605,1521531842.438232
NA,NA,NA,-0.003797,0.088719,1.009918,1521531842.443232
NA,NA,NA,-0.000926,0.078988,1.012137,1521531842.448235
NA,NA,NA,-0.006094,0.076840,1.005031,1521531842.453250
NA,NA,NA,-0.003664,0.067098,1.011207,1521531842.458250
NA,NA,NA,-0.003527,0.056438,1.001676,1521531842.463259
NA,NA,NA,-0.001957,0.043832,1.010145,1521531842.468268
NA,NA,NA,-0.004543,0.041582,1.008738,1521531842.473271
NA,NA,NA,-0.002133,0.028996,1.013613,1521531842.478275
NA,NA,NA,-0.005379,0.024258,1.006902,1521531842.483287
NA,NA,NA,-0.003156,0.009520,1.007293,1521531842.488299
NA,NA,NA,-0.002555,-0.000379,1.005402,1521531842.493309
NA,NA,NA,-0.005406,-0.008852,1.009102,1521531842.498311
NA,NA,NA,-0.002352,-0.018961,1.010770,1521531842.503325
NA,NA,NA,-0.005797,-0.019559,1.010219,1521531842.508332
NA,NA,NA,-0.006004,-0.034340,1.002309,1521531842.513342
NA,NA,NA,-0.005203,-0.042879,1.006129,1521531842.518344
NA,NA,NA,-0.003996,-0.054484,1.007527,1521531842.523353
NA,NA,NA,-0.002500,-0.060801,1.012352,1521531842.528358
NA,NA,NA,-0.006340,-0.065133,1.011219,1521531842.533364
NA,NA,NA,-0.007863,-0.076195,1.003230,1521531842.538366
NA,NA,NA,-0.004316,-0.086438,1.003129,1521531842.543377
NA,NA,NA,-0.004691,-0.096219,1.005145,1521531842.548377
NA,NA,NA,-0.003293,-0.101871,1.013266,1521531842.553388
NA,NA,NA,-0.004562,-0.104828,1.007887,1521531842.558403
NA,NA,NA,-0.005023,-0.111820,1.005648,1521531842.563413
NA,NA,NA,-0.005406,-0.120336,0.999656,1521531842.568427
NA,NA,NA,-0.006633,-0.130195,1.002395,1521531842.573428
NA,NA,NA,-0.003000,-0.133863,1.010445,1521531842.578435
NA,NA,NA,-0.004121,-0.134941,1.008219,1521531842.583447
NA,NA,NA,-0.007258,-0.139301,1.005863,1521531842.588448
NA,NA,NA,-0.008910,-0.144906,0.998344,1521531842.593454
NA,NA,NA,-0.008688,-0.147344,1.004184,1521531842.598459
NA,NA,NA,-0.004707,-0.151426,1.007445,1521531842.603475
NA,NA,NA,-0.005145,-0.151926,1.008621,1521531842.608485
NA,NA,NA,-0.005559,-0.150750,1.007676,1521531842.613486
NA,NA,NA,-0.007637,-0.152988,1.001840,1521531842.618489
NA,NA,NA,-0.007031,-0.154738,1.004660,1521531842.623503
NA,NA,NA,-0.009137,-0.156949,1.002223,1521531842.628504
NA,NA,NA,-0.002586,-0.156570,1.012180,1521531842.633519
NA,NA,NA,-0.005355,-0.149664,1.008805,1521531842.638523
NA,NA,NA,-0.006691,-0.149367,1.004941,1521531842.643531
NA,NA,NA,-0.005641,-0.151316,1.003578,1521531842.648541
NA,NA,NA,-0.007672,-0.144746,1.006711,1521531842.653545
NA,NA,NA,-0.005832,-0.145910,1.008148,1521531842.658558
NA,NA,NA,-0.005340,-0.132859,1.008770,1521531842.663563
NA,NA,NA,-0.006508,-0.129234,1.003359,1521531842.668567
NA,NA,NA,-0.008934,-0.120941,1.000129,1521531842.673577
NA,NA,NA,-0.006547,-0.122035,1.003273,1521531842.678583
NA,NA,NA,-0.006648,-0.112078,1.005574,1521531842.683598
NA,NA,NA,-0.006176,-0.107074,1.007090,1521531842.688612
NA,NA,NA,-0.004910,-0.095691,1.007266,1521531842.693624
NA,NA,NA,-0.005000,-0.097516,1.004152,1521531842.698634
NA,NA,NA,-0.004461,-0.085945,1.009836,1521531842.703639
NA,NA,NA,-0.005883,-0.083102,1.003016,1521531842.708647
NA,NA,NA,-0.004664,-0.067848,1.010449,1521531842.713662
NA,NA,NA,-0.002363,-0.061324,1.007934,1521531842.718664
NA,NA,NA,-0.008500,-0.046437,1.005074,1521531842.723671
NA,NA,NA,-0.005828,-0.044418,1.003977,1521531842.728683
NA,NA,NA,-0.004875,-0.033387,1.009039,1521531842.733993
NA,NA,NA,-0.003789,-0.026500,1.009645,1521531842.738997
NA,NA,NA,-0.004691,-0.012598,1.008637,1521531842.744061
NA,NA,NA,-0.004266,-0.004613,1.004953,1521531842.749102
NA,NA,NA,-0.003723,0.002484,1.007383,1521531842.754115
NA,NA,NA,-0.005875,0.012043,1.006301,1521531842.759149
NA,NA,NA,-0.001371,0.021656,1.009695,1521531842.764159
NA,NA,NA,-0.003008,0.031352,1.011367,1521531842.769174
NA,NA,NA,-0.000977,0.039512,1.007727,1521531842.774277
NA,NA,NA,-0.002406,0.048941,1.008137,1521531842.779291
NA,NA,NA,-0.003867,0.054375,1.005426,1521531842.784299
NA,NA,NA,-0.001219,0.062816,1.008363,1521531842.789308
NA,NA,NA,-0.001648,0.072570,1.011211,1521531842.794316
NA,NA,NA,-0.004637,0.082207,1.009652,1521531842.799328
NA,NA,NA,-0.004313,0.092684,1.007164,1521531842.804333
NA,NA,NA,-0.001906,0.093168,1.006590,1521531842.809337
NA,NA,NA,-0.001820,0.101164,1.009289,1521531842.814350
